Customer Loyalty ID,Gender,Geographic Region,Loyalty Status,Neigborhood Cluster-55 Level,Neighborhood Cluster-7 Level,Television Region,Affluence Grade,Age,Loyalty Card Tenure,Organics Purchase Indicator
29098165,F,Midlands,Gold,52,F,Midlands,9,73,8,0
29101190,F,Midlands,Silver,32,D,Midlands,6,58,5,0
29102243,F,South East,Gold,4,A,London,15,69,5,1
29102766,M,Midlands,Gold,27,D,Wales & West,9,65,5,1
29102960,F,Midlands,Gold,28,D,Midlands,5,0,2,0
29103630,F,North,Gold,52,F,N West,14,0,9,0
29103851,M,South East,Silver,27,D,S & S East,7,62,2,0
29105021,U,Midlands,Silver,5,B,Midlands,5,54,9,0
29106311,M,Scottish,Gold,24,C,Border,10,74,15,0
29106478,M,Scottish,Silver,52,F,C Scotland,4,62,6,0
29107695,F,Midlands,Silver,47,F,Midlands,15,59,3,1
29110459,F,Midlands,Tin,19,C,Midlands,6,41,8,0
29114586,U,Midlands,Tin,24,C,East,12,45,10,0
29117119,M,North,Silver,52,F,N East,9,59,2,0
29118166,F,North,Tin,34,D,N East,6,49,9,0
29120020,U,North,Tin,52,F,N East,0,33,9,0
29120233,M,Midlands,Tin,51,F,East,7,60,7,0
29122333,F,Midlands,Silver,14,B,East,10,44,3,1
29122473,M,South East,Silver,41,E,London,9,56,22,0
29123569,F,South East,Silver,51,F,London,12,33,8,0
29123712,M,North,Silver,2,A,N East,7,50,1,0
29125308,F,South East,Silver,25,C,London,9,28,4,1
29126185,F,North,Tin,38,E,N East,10,51,5,0
29127696,F,Midlands,Tin,53,F,Wales & West,7,43,4,1
29128404,F,Midlands,Gold,24,C,Midlands,10,60,1,1
29128943,M,Midlands,Tin,44,E,Midlands,11,39,7,1
29132088,M,North,Silver,38,E,N West,10,74,8,0
29132207,F,South East,Silver,1,A,London,6,71,10,0
29132487,U,Midlands,Gold,52,F,East,0,44,1,0
29132975,F,Midlands,Silver,12,B,Midlands,3,79,5,0
29137764,F,Midlands,Gold,12,B,Midlands,7,75,5,0
29138809,F,Midlands,Gold,28,D,Midlands,10,42,2,0
29140757,M,South East,Gold,21,C,London,5,0,12,0
29141141,F,North,Tin,51,F,N West,6,53,5,0
29145767,U,South East,Gold,27,D,London,11,55,2,0
29147433,U,North,Silver,52,F,N West,6,0,5,0
29152313,M,Midlands,Silver,18,C,Wales & West,10,69,4,0
29153085,F,Scottish,Tin,47,F,C Scotland,12,45,10,0
29153719,M,Midlands,Silver,16,C,Midlands,9,54,27,0
29153948,F,North,Tin,35,D,N West,10,0,5,1
29156831,U,South East,Tin,52,F,London,7,66,8,0
29156955,F,Midlands,Gold,32,D,Wales & West,14,55,2,0
29159369,U,Midlands,Tin,34,D,East,8,49,9,0
29160960,F,North,Tin,52,F,Yorkshire,13,31,9,1
29163129,M,Midlands,Silver,35,D,Midlands,0,53,5,0
29163730,F,South East,Platinum,9,B,London,8,67,17,0
29164400,U,South East,Tin,12,B,London,9,45,5,0
29165989,F,Midlands,Tin,47,F,Wales & West,8,32,8,1
29166349,U,South East,Silver,24,C,London,13,67,9,0
29166497,F,South East,Tin,23,C,London,8,44,7,0
29167744,F,North,Gold,51,F,N West,12,51,2,0
29168007,F,South East,Gold,27,D,London,6,63,10,0
29169038,U,Midlands,Silver,45,E,Wales & West,10,74,5,0
29169305,F,Scottish,Silver,24,C,C Scotland,8,54,5,0
29169488,U,Scottish,Tin,15,B,C Scotland,7,50,8,0
29170516,U,North,Gold,44,E,Yorkshire,11,62,3,0
29173205,F,South East,Silver,27,D,London,11,45,10,0
29175453,F,Midlands,Gold,51,F,Midlands,6,58,15,0
29176662,U,South East,Silver,4,A,London,7,73,1,0
29178282,F,Scottish,Tin,8,B,N Scot,6,50,5,0
29180635,F,South East,Tin,19,C,S & S East,6,40,9,1
29180732,F,South West,Silver,11,B,S West,0,69,8,0
29185505,M,Midlands,Silver,51,F,Wales & West,9,76,10,0
29186013,F,Midlands,Gold,U,Unknown,Ulster,6,47,2,0
29188121,F,Midlands,Silver,1,A,Midlands,6,64,5,0
29191505,U,North,Silver,32,D,N West,9,61,7,0
29193966,M,Scottish,Silver,41,E,C Scotland,6,51,5,0
29194687,F,Midlands,Tin,52,F,East,11,46,5,0
29197112,F,North,Gold,28,D,Yorkshire,0,53,6,0
29199832,U,North,Silver,35,D,N East,3,45,4,0
29201942,F,North,Tin,46,F,N West,8,46,5,1
29202639,F,South East,Silver,24,C,S & S East,13,72,5,0
29205980,U,South East,Tin,51,F,London,9,27,5,0
29207630,U,South East,Platinum,4,A,London,15,71,7,0
29210526,F,South West,Gold,27,D,S West,9,44,2,0
29213851,U,Midlands,Gold,32,D,Wales & West,8,38,4,0
29214815,U,South East,Tin,22,C,London,9,36,4,1
29215226,U,South East,Silver,38,E,London,11,48,7,0
29217008,U,South East,Platinum,2,A,London,7,55,27,0
29218241,U,North,Silver,37,E,N West,8,76,11,0
29219396,M,Midlands,Silver,U,Unknown,Ulster,6,0,29,0
29220955,F,South East,Silver,26,C,London,0,68,30,0
29222761,U,Midlands,Tin,44,E,Wales & West,10,42,2,0
29223261,F,North,Tin,25,C,Yorkshire,3,54,9,0
29225973,F,South East,Gold,4,A,London,5,76,11,0
29227100,F,South East,Gold,21,C,London,12,66,11,0
29227488,F,Scottish,Silver,5,B,C Scotland,8,41,21,0
29228980,U,North,Silver,25,C,N West,3,70,5,0
29229391,M,North,Gold,10,B,N East,7,74,7,0
29230020,F,South East,Silver,4,A,London,5,48,4,0
29230136,U,South East,Silver,22,C,S & S East,9,53,8,0
29231574,U,Midlands,Silver,53,F,Midlands,11,70,4,0
29232600,M,South East,Silver,52,F,London,9,29,4,0
29233100,M,South East,Gold,38,E,London,9,0,4,0
29233682,F,South East,Gold,1,A,London,12,72,7,0
29234328,F,North,Silver,4,A,Yorkshire,7,63,10,0
29235340,F,South West,Tin,48,F,S West,20,36,5,1
29235642,F,South East,Silver,19,C,London,7,60,4,0
29236363,M,South East,Silver,51,F,S & S East,7,65,6,0
29236525,M,North,Tin,32,D,Yorkshire,8,46,8,0
29244110,U,South East,Silver,9,B,London,9,45,9,0
29245419,F,South East,Gold,32,D,London,14,54,0,0
29246555,F,South East,Silver,14,B,London,15,53,5,1
29248353,U,South East,Gold,19,C,S & S East,6,57,7,1
29248655,F,U,Gold,37,E,Unknown,11,64,5,0
29250161,F,South East,Tin,22,C,London,6,55,8,0
29253756,U,South East,Silver,10,B,S & S East,6,53,8,0
29254418,M,North,Silver,27,D,Yorkshire,10,70,27,0
29256496,U,South East,Gold,51,F,London,11,62,0,0
29258634,F,Midlands,Tin,12,B,East,9,54,5,0
29258774,F,North,Gold,52,F,N West,11,44,4,0
29260701,F,South East,Tin,50,F,S & S East,11,0,9,1
29260973,F,South East,Silver,10,B,London,14,49,5,1
29261945,F,Midlands,Silver,51,F,Wales & West,12,35,4,1
29262879,F,South East,Gold,U,Unknown,S & S East,10,36,6,0
29264324,F,North,Gold,35,D,Yorkshire,9,60,16,0
29264626,F,North,Tin,16,C,N West,7,44,7,1
29268826,U,Scottish,Silver,32,D,C Scotland,9,61,25,0
29274311,M,Midlands,Gold,35,D,Midlands,16,58,5,0
29274435,F,Midlands,Silver,52,F,East,14,0,4,0
29274486,M,Midlands,Gold,38,E,Midlands,8,76,2,0
29275008,M,South West,Silver,33,D,S West,3,33,6,0
29276462,F,South West,Gold,41,E,S West,0,68,1,0
29278163,M,South East,Gold,2,A,London,0,0,2,0
29278481,F,Midlands,Silver,33,D,East,7,54,9,1
29282667,F,North,Tin,25,C,N West,8,41,9,1
29283035,M,North,Silver,23,C,N East,10,54,8,0
29284848,F,South East,Platinum,12,B,S & S East,5,30,9,1
29287294,M,South East,Silver,5,B,S & S East,10,57,10,0
29287812,F,Midlands,Tin,51,F,Wales & West,9,44,0,0
29288398,M,South East,Gold,4,A,London,8,55,0,1
29289807,F,North,Silver,52,F,N East,10,60,4,0
29290996,F,U,Gold,49,F,Unknown,9,64,4,0
29291518,M,South East,Silver,8,B,S & S East,7,0,1,0
29291585,M,Midlands,Silver,16,C,Wales & West,7,58,5,0
29298415,U,Midlands,Silver,28,D,Midlands,9,38,4,0
29302684,U,Scottish,Silver,40,E,N Scot,4,73,9,0
29303788,F,South East,Gold,4,A,London,7,45,2,0
29304555,F,Midlands,Tin,47,F,Wales & West,11,40,7,1
29304903,F,North,Silver,35,D,N West,11,62,8,0
29305438,U,Midlands,Gold,45,E,East,7,63,5,0
29307074,F,Midlands,Tin,23,C,East,8,71,15,0
29310377,M,Midlands,Silver,15,B,Wales & West,17,37,3,1
29312426,F,North,Silver,1,A,N West,6,46,5,0
29313058,M,Midlands,Gold,51,F,East,4,72,6,0
29314410,U,Midlands,Gold,28,D,Midlands,9,49,6,0
29314771,U,South East,Gold,20,C,London,5,67,11,0
29315409,U,Midlands,Gold,19,C,East,7,53,8,0
29316316,F,Midlands,Gold,51,F,Midlands,6,40,6,1
29317819,M,South East,Tin,1,A,S & S East,3,64,5,0
29317932,F,Midlands,Silver,51,F,Midlands,17,59,2,1
29318955,F,South East,Gold,1,A,London,3,47,6,0
29319439,M,North,Tin,18,C,N West,12,35,4,0
29320054,F,Scottish,Gold,10,B,C Scotland,10,66,2,0
29329019,M,South East,Platinum,28,D,London,5,48,8,0
29330939,M,North,Tin,17,C,N East,9,39,11,0
29331218,M,South East,Silver,U,Unknown,London,10,75,20,0
29331358,F,South East,Gold,U,Unknown,London,8,64,2,0
29332206,U,South East,Silver,51,F,London,7,0,1,0
29333067,M,Midlands,Platinum,55,U,East,12,39,7,1
29338700,F,U,Gold,33,D,Unknown,13,26,2,1
29339006,M,Midlands,Tin,52,F,Midlands,10,40,5,1
29340098,F,Midlands,Silver,37,E,Midlands,15,51,10,1
29340519,F,Midlands,Tin,53,F,Midlands,4,59,16,0
29342678,M,South East,Tin,8,B,London,17,39,4,1
29343127,U,South East,Platinum,28,D,London,7,60,9,0
29344352,M,Midlands,Tin,28,D,Wales & West,9,30,5,0
29345189,F,Midlands,Silver,28,D,East,8,47,6,1
29349192,F,North,Gold,11,B,N East,5,55,1,0
29349842,F,Midlands,Tin,28,D,Midlands,9,58,8,0
29350190,F,South West,Platinum,2,A,S West,8,67,9,0
29350964,M,South East,Silver,4,A,London,5,58,5,0
29352088,F,South East,Tin,53,F,London,10,34,5,1
29354900,F,Scottish,Platinum,2,A,C Scotland,5,60,11,0
29356067,U,North,Gold,35,D,N West,11,66,2,0
29360641,F,South East,Silver,3,A,London,6,55,4,0
29360978,F,North,Platinum,35,D,Yorkshire,7,74,6,1
29362636,F,South East,Tin,1,A,London,10,68,7,1
29362849,M,South West,Silver,42,E,S West,7,71,6,0
29363861,F,Scottish,Gold,19,C,C Scotland,7,60,4,0
29366631,F,North,Tin,16,C,N West,0,0,5,1
29368138,F,Midlands,Silver,52,F,Midlands,2,75,7,0
29369002,U,South East,Gold,19,C,S & S East,3,76,5,0
29370345,U,South East,Silver,27,D,S & S East,6,63,27,0
29371732,F,South East,Silver,6,B,S & S East,6,49,2,0
29372046,U,North,Gold,1,A,N West,7,55,1,0
29372917,M,South East,Platinum,32,D,London,7,40,9,0
29374243,F,South East,Silver,48,F,London,13,0,5,1
29375282,M,Scottish,Silver,53,F,N Scot,7,65,12,0
29377331,M,South East,Silver,14,B,London,13,37,4,0
29379997,F,Midlands,Tin,38,E,Midlands,5,31,5,0
29381436,F,South West,Silver,23,C,S West,3,54,9,0
29381622,M,North,Gold,24,C,N East,3,68,5,0
29383374,U,Scottish,Silver,32,D,C Scotland,9,52,3,0
29383935,F,South West,Silver,42,E,S West,5,64,9,0
29384966,F,South West,Silver,15,B,S West,7,67,8,0
29385369,F,U,Gold,37,E,Unknown,9,70,2,0
29385776,M,Midlands,Gold,25,C,Midlands,8,52,24,0
29386268,F,North,Tin,22,C,N East,7,59,8,0
29387000,F,South East,Tin,19,C,S & S East,7,43,8,0
29388902,F,South East,Silver,34,D,London,8,63,2,1
29389909,M,South East,Gold,32,D,S & S East,0,68,5,0
29391008,F,South East,Tin,12,B,London,7,47,5,0
29391296,F,Midlands,Tin,2,A,Midlands,7,34,7,1
29391644,F,Midlands,Silver,24,C,Midlands,10,51,9,1
29393590,M,South East,Gold,10,B,London,11,78,8,0
29393647,F,North,Platinum,35,D,Yorkshire,16,0,8,1
29396301,F,North,Gold,37,E,N West,5,59,9,0
29397758,U,Midlands,Silver,28,D,Midlands,12,56,1,0
29399661,F,North,Gold,53,F,Yorkshire,13,49,5,1
29401011,F,Midlands,Gold,8,B,East,12,63,13,0
29403383,F,South East,Tin,27,D,London,6,49,8,1
29404975,F,South East,Silver,22,C,London,7,41,4,1
29405564,F,South East,Gold,31,D,London,17,33,8,1
29406080,F,South East,Silver,6,B,S & S East,0,56,1,0
29407001,F,Midlands,Gold,47,F,Midlands,11,38,1,1
29407249,F,Midlands,Tin,27,D,Wales & West,10,43,8,0
29407656,U,North,Silver,43,E,N East,8,64,14,0
29410614,F,Midlands,Tin,28,D,Midlands,12,44,7,1
29411033,F,South East,Silver,53,F,London,5,66,1,0
29411653,M,South East,Silver,27,D,London,9,76,9,0
29419913,F,South East,Silver,4,A,London,6,65,5,0
29421446,F,South East,Silver,51,F,London,4,43,10,0
29422523,U,Midlands,Gold,8,B,Wales & West,3,60,9,0
29424739,U,North,Silver,44,E,Yorkshire,10,74,16,0
29425190,M,South East,Silver,22,C,London,11,65,2,0
29426472,M,U,Silver,19,C,Unknown,9,45,8,0
29427924,F,South East,Silver,U,Unknown,London,5,68,8,1
29429293,M,North,Silver,53,F,Yorkshire,10,55,8,0
29430542,M,Midlands,Tin,15,B,Midlands,14,50,8,1
29432081,U,South East,Tin,27,D,London,10,30,0,0
29432197,F,Midlands,Tin,U,Unknown,Midlands,3,34,5,0
29435684,F,South East,Gold,52,F,London,7,51,6,1
29436400,F,South East,Tin,9,B,London,6,73,5,0
29440408,M,South East,Silver,13,B,London,14,71,4,0
29442834,F,South East,Tin,24,C,S & S East,19,36,4,1
29443415,F,Midlands,Silver,53,F,Midlands,7,61,9,0
29448387,F,South East,Gold,32,D,London,13,63,4,0
29449049,M,North,Silver,24,C,Yorkshire,0,44,7,0
29451248,M,North,Tin,12,B,Yorkshire,7,57,13,0
29453178,F,South East,Platinum,24,C,London,7,69,17,0
29453445,M,Midlands,Tin,31,D,Midlands,10,55,5,0
29455707,F,South East,Tin,14,B,S & S East,12,0,4,1
29456622,F,Midlands,Tin,38,E,Wales & West,8,46,9,1
29459117,F,South East,Gold,7,B,London,8,65,8,0
29462762,M,Midlands,Tin,53,F,Wales & West,6,32,5,0
29465184,F,South East,Silver,35,D,London,9,31,1,0
29465389,U,South West,Tin,30,D,S West,7,59,11,0
29467284,U,South East,Tin,14,B,London,10,37,7,0
29467810,U,North,Gold,12,B,Yorkshire,10,61,4,0
29468701,U,South East,Silver,32,D,London,9,50,4,0
29470986,F,South East,Gold,38,E,London,4,74,3,0
29471974,F,South East,Tin,19,C,London,8,55,14,0
29472636,M,South East,Silver,12,B,London,9,44,6,0
29475155,F,North,Tin,14,B,N West,9,46,11,0
29476046,M,Midlands,Gold,8,B,Wales & West,6,64,12,0
29479681,F,South East,Tin,14,B,London,12,35,5,1
29482666,M,South East,Silver,17,C,London,5,48,4,0
29484197,F,South East,Silver,31,D,S & S East,8,31,1,1
29484677,F,South East,Gold,19,C,S & S East,12,62,8,0
29488893,M,South East,Gold,14,B,S & S East,8,50,4,0
29490596,F,North,Gold,28,D,N West,2,65,27,0
29491851,M,South East,Silver,15,B,S & S East,11,54,8,0
29492181,U,South East,Silver,31,D,London,8,62,7,0
29495652,F,Midlands,Silver,33,D,Midlands,14,40,9,0
29495660,F,South East,Tin,44,E,London,9,38,4,1
29500435,F,South East,Silver,8,B,London,10,38,8,1
29501229,M,South East,Tin,20,C,London,8,0,5,0
29502160,F,South East,Gold,2,A,London,3,58,0,1
29504805,U,South East,Platinum,U,Unknown,London,5,64,1,0
29505577,F,North,Gold,14,B,N West,6,63,8,0
29506484,F,South East,Silver,9,B,London,8,0,8,0
29508533,F,Midlands,Platinum,6,B,East,7,66,3,0
29509068,F,South East,Silver,8,B,S & S East,16,41,8,1
29510643,F,North,Tin,52,F,Yorkshire,6,0,9,1
29511038,M,Midlands,Gold,35,D,Midlands,3,77,29,0
29512271,F,North,Gold,41,E,Yorkshire,11,69,2,0
29514754,F,Midlands,Gold,16,C,Wales & West,10,58,6,0
29515475,M,South East,Gold,27,D,London,4,50,4,0
29518830,M,South East,Tin,52,F,London,7,29,5,0
29520312,M,North,Gold,32,D,N East,9,53,2,0
29520568,M,Midlands,Gold,8,B,East,12,77,4,1
29523184,M,Midlands,Silver,35,D,East,6,30,8,1
29524288,F,North,Tin,32,D,N East,9,45,5,0
29526477,M,Midlands,Tin,37,E,Midlands,7,67,9,0
29527910,M,Midlands,Silver,13,B,East,11,44,9,1
29528127,F,South East,Gold,21,C,London,6,51,7,0
29528771,F,Midlands,Silver,32,D,East,10,60,5,0
29532388,F,North,Gold,47,F,N East,12,47,1,0
29533112,U,South East,Gold,1,A,London,6,59,5,0
29534445,F,Midlands,Tin,48,F,East,6,36,4,1
29535824,F,Scottish,Silver,27,D,C Scotland,7,51,5,0
29537878,M,South East,Tin,5,B,S & S East,0,47,5,0
29539943,U,South West,Gold,37,E,S West,8,67,11,0
29541808,M,North,Gold,10,B,N East,3,55,20,0
29542987,M,Midlands,Platinum,32,D,Midlands,6,70,1,0
29548268,U,U,Tin,32,D,Unknown,6,0,7,0
29550432,M,Midlands,Gold,U,Unknown,Ulster,13,70,1,1
29555574,U,South East,Silver,14,B,London,9,36,1,0
29556945,M,Midlands,Gold,8,B,Wales & West,11,66,8,0
29559308,F,North,Tin,41,E,N West,10,28,9,1
29559537,F,South East,Gold,20,C,London,9,53,16,0
29560810,M,Midlands,Gold,37,E,Midlands,9,66,4,0
29561264,M,South East,Silver,8,B,London,7,68,1,0
29563305,F,South East,Tin,51,F,London,11,0,4,0
29568730,U,North,Tin,47,F,N West,6,33,4,0
29575656,U,Midlands,Gold,16,C,Midlands,12,72,7,0
29577373,M,Midlands,Gold,14,B,East,9,64,9,0
29578183,U,South East,Gold,6,B,S & S East,9,59,6,0
29584558,F,Midlands,Tin,17,C,East,9,45,4,0
29584957,F,Midlands,Silver,50,F,Wales & West,10,47,8,0
29590116,U,Midlands,Tin,52,F,Midlands,10,42,8,0
29590280,U,North,Platinum,2,A,N East,6,68,7,0
29592097,F,North,Gold,1,A,Yorkshire,9,68,2,0
29593670,M,Scottish,Tin,47,F,N Scot,11,49,0,0
29594111,F,South East,Silver,55,U,S & S East,10,0,4,1
29595924,M,South East,Silver,40,E,London,5,77,13,0
29595959,F,South East,Tin,20,C,London,7,54,8,0
29596491,U,South East,Silver,31,D,London,4,74,6,0
29596807,M,North,Tin,18,C,N West,7,64,4,0
29598117,F,Midlands,Silver,51,F,Midlands,7,34,8,1
29598451,F,South East,Platinum,3,A,London,15,62,7,1
29599164,F,South East,Silver,12,B,London,16,0,8,0
29599873,F,Midlands,Silver,19,C,East,5,70,2,0
29602092,M,South East,Gold,46,F,S & S East,8,73,3,0
29610605,F,Midlands,Silver,19,C,Midlands,0,54,27,0
29617189,F,Midlands,Silver,17,C,Midlands,6,44,1,0
29621224,M,Midlands,Gold,32,D,Wales & West,3,55,4,0
29623278,F,Midlands,Silver,35,D,Midlands,14,73,8,1
29632188,F,North,Silver,U,Unknown,N East,5,33,1,0
29637015,F,South East,Silver,4,A,London,0,46,8,1
29638054,M,Scottish,Silver,51,F,Border,5,48,5,0
29638232,F,North,Silver,32,D,Yorkshire,13,57,9,1
29638550,F,South East,Gold,15,B,S & S East,14,78,11,0
29639387,F,South East,Gold,10,B,London,14,67,19,0
29639999,U,South West,Tin,27,D,S West,7,32,5,0
29640733,F,North,Silver,15,B,Yorkshire,9,72,26,0
29643066,U,Midlands,Gold,38,E,Midlands,8,57,2,0
29644348,F,South East,Gold,22,C,London,10,0,5,0
29644674,F,South East,Silver,25,C,London,10,0,3,0
29649161,U,South East,Tin,12,B,London,10,58,10,0
29650097,U,Midlands,Silver,29,D,Wales & West,11,65,9,0
29650801,F,Scottish,Gold,52,F,C Scotland,5,45,4,0
29655145,F,Scottish,Gold,U,Unknown,N Scot,6,63,1,0
29657334,U,South East,Silver,37,E,S & S East,6,56,4,0
29660823,U,North,Gold,27,D,N East,7,56,2,0
29661048,U,Midlands,Silver,43,E,East,7,0,6,0
29664292,M,Scottish,Platinum,U,Unknown,N Scot,7,70,8,0
29665221,F,South East,Tin,27,D,London,13,32,5,1
29666651,F,South East,Gold,10,B,London,7,67,6,0
29667577,F,South East,Gold,14,B,London,4,78,3,1
29670047,M,South East,Silver,44,E,London,10,0,4,0
29671787,U,South East,Tin,19,C,London,5,48,5,0
29673062,F,Midlands,Silver,19,C,Midlands,13,51,4,1
29675235,U,South East,Silver,16,C,London,14,49,9,0
29677882,F,Midlands,Gold,3,A,Midlands,4,0,2,0
29678293,F,South East,Gold,28,D,London,0,60,10,1
29679559,F,North,Gold,34,D,N West,19,54,3,1
29682851,U,North,Gold,53,F,Yorkshire,6,68,5,0
29683203,U,Midlands,Gold,24,C,Midlands,6,73,1,0
29683408,M,South East,Platinum,18,C,S & S East,9,54,5,0
29684021,F,South East,Silver,4,A,London,10,34,4,1
29684285,F,South East,Gold,41,E,S & S East,6,56,5,0
29685974,M,Midlands,Silver,28,D,East,4,67,10,1
29687896,F,North,Tin,44,E,Yorkshire,12,47,8,0
29688965,F,South East,Gold,22,C,London,6,63,8,0
29692814,F,South East,Silver,27,D,London,8,40,2,0
29693934,F,Midlands,Tin,49,F,East,12,62,8,0
29694531,F,North,Tin,25,C,N East,5,0,5,1
29694949,F,North,Platinum,45,E,Yorkshire,7,40,1,0
29697131,M,U,Gold,28,D,Unknown,8,48,1,0
29702739,F,Midlands,Gold,28,D,Midlands,5,48,6,0
29703018,F,South East,Tin,26,C,London,8,51,7,1
29704154,F,Scottish,Gold,51,F,C Scotland,9,0,27,1
29706335,M,Scottish,Silver,39,E,C Scotland,11,40,4,0
29708753,M,South East,Platinum,4,A,London,7,46,1,0
29709148,F,North,Gold,12,B,N East,10,74,3,0
29709369,F,North,Silver,16,C,N West,11,77,21,0
29713471,M,South East,Gold,49,F,London,5,63,4,0
29714494,M,Scottish,Silver,12,B,C Scotland,9,48,10,0
29714710,U,South East,Silver,28,D,London,8,54,11,0
29715202,M,South East,Tin,40,E,London,6,58,5,0
29715318,F,South East,Gold,19,C,S & S East,5,68,21,1
29716764,F,South East,Silver,52,F,London,17,0,7,0
29718619,F,Scottish,Gold,5,B,C Scotland,9,67,2,0
29720346,F,Midlands,Gold,24,C,Midlands,9,55,2,0
29722306,F,Midlands,Silver,51,F,East,4,40,8,0
29722802,U,South East,Gold,14,B,S & S East,5,65,1,0
29722918,F,South East,Silver,18,C,London,8,53,16,0
29725097,M,South East,Silver,52,F,London,6,50,7,0
29725925,F,South East,Tin,6,B,S & S East,5,0,9,0
29727677,F,Midlands,Silver,8,B,Midlands,13,53,1,1
29727723,M,North,Platinum,52,F,N East,6,71,16,0
29732271,U,South East,Gold,10,B,London,14,58,4,0
29733308,F,Midlands,Gold,51,F,Midlands,3,59,2,0
29734339,F,North,Gold,24,C,Yorkshire,5,46,3,0
29736110,M,North,Silver,12,B,Yorkshire,8,51,11,0
29736544,F,South East,Silver,28,D,London,9,0,4,1
29737869,F,North,Gold,52,F,Yorkshire,8,79,2,0
29739772,U,South East,Silver,25,C,London,10,51,2,0
29740339,F,North,Silver,16,C,N East,6,48,9,0
29741327,F,South East,Tin,3,A,London,9,69,5,0
29743907,M,South East,Tin,9,B,London,4,52,8,0
29745977,U,North,Tin,34,D,N West,9,46,5,0
29748402,F,North,Gold,14,B,N West,12,57,1,0
29751160,F,South East,Silver,24,C,S & S East,7,48,2,0
29751985,F,North,Silver,32,D,Yorkshire,13,68,8,1
29752418,F,North,Silver,U,Unknown,N West,7,28,5,1
29752922,M,South East,Gold,25,C,London,2,47,6,0
29753457,F,South East,Silver,7,B,London,9,62,5,0
29753899,F,Midlands,Silver,38,E,Midlands,10,43,1,0
29755794,M,Midlands,Silver,24,C,Midlands,8,50,1,0
29756499,M,South East,Gold,30,D,S & S East,5,54,1,0
29758815,F,South East,Gold,27,D,London,9,62,2,0
29760518,F,Midlands,Silver,20,C,Wales & West,12,0,8,0
29761980,F,South East,Silver,16,C,London,5,34,10,1
29762529,F,North,Silver,51,F,Yorkshire,4,41,3,0
29763770,F,Midlands,Tin,17,C,Midlands,5,45,5,0
29765331,M,South East,Silver,8,B,S & S East,0,74,4,0
29766176,U,South East,Silver,18,C,S & S East,0,68,8,0
29768551,M,South East,Silver,8,B,London,5,71,1,0
29769183,M,Midlands,Silver,12,B,Wales & West,7,64,5,0
29769809,F,North,Silver,33,D,N West,12,0,5,1
29773296,F,Midlands,Gold,24,C,Midlands,11,51,12,0
29774187,F,North,Tin,47,F,N West,11,57,9,1
29775221,F,South East,Tin,53,F,London,12,35,8,0
29775671,F,Midlands,Tin,19,C,Wales & West,4,67,7,0
29778204,F,South East,Gold,14,B,London,10,51,0,1
29779774,F,Midlands,Silver,10,B,Midlands,11,54,6,0
29782317,U,Midlands,Silver,52,F,Midlands,13,53,4,0
29782961,F,South East,Gold,48,F,London,8,36,3,1
29783615,F,South East,Platinum,4,A,S & S East,10,74,11,0
29783968,M,South East,Silver,24,C,S & S East,4,45,9,0
29784476,F,South East,Silver,U,Unknown,London,17,43,2,1
29786851,F,South East,Gold,22,C,London,12,0,4,1
29787181,M,North,Tin,44,E,Yorkshire,8,38,8,1
29788056,U,Midlands,Gold,45,E,East,7,68,12,0
